鄉鎮市區,交易標的,土地區段位置/建物區段門牌,土地移轉總面積(平方公尺),使用分區或編定,非都市土地使用分區,非都市土地使用地,交易年月,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積(平方公尺),建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價(元),單價(元/平方公尺),車位類別,車位移轉總面積(平方公尺),車位總價(元),交易標的橫坐標,交易標的縱坐標
文山區,房地(土地+建物),臺北市文山區木柵路二段109巷100弄1~50號,50.12,住,,,10109,土地2建物1車位0,六層,17,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,850925,75.99,2,1,1,有,無,7950000,104619,,0,0,307045,2764942
文山區,房地(土地+建物)+車位,臺北市文山區政大三街1~50號,95.48,住,,,10109,土地1建物1車位2,四層,5,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,980709,265.32,3,2,2,有,有,26000000,97994,坡道平面,71.74,0,308825,2764358
文山區,房地(土地+建物),臺北市文山區景興路251~300號,2.49,商,,,10109,土地1建物1車位0,十一層,15,套房(1房1廳1衛),住家用,鋼筋混凝土造,981028,29.19,1,1,1,有,有,4650000,159291,,0,0,304775,2764770
文山區,房地(土地+建物),臺北市文山區汀州路四段151~200號,18.39,住,,,10109,土地1建物1車位0,七層,22,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1000113,122.15,3,2,2,有,有,26500000,216953,,0,0,304102,2766283
中正區,房地(土地+建物)+車位,臺北市中正區師大路201~250號,21.06,住,,,10109,土地3建物1車位1,二層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1010824,177.37,3,2,2,有,有,26880000,151543,坡道平面,0,0,302819,2768191
中正區,房地(土地+建物)+車位,臺北市中正區師大路201~250號,19.03,住,,,10109,土地3建物1車位1,三層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1010824,163.31,3,2,2,有,有,27700000,169619,坡道平面,0,0,302816,2768194
中正區,房地(土地+建物)+車位,臺北市中正區師大路201~250號,20.51,住,,,10109,土地3建物1車位1,四層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1010824,173.5,3,2,2,有,有,24860000,143284,坡道平面,0,0,302823,2768188
中正區,房地(土地+建物),臺北市中正區師大路201~250號,20.32,住,,,10109,土地3建物1車位0,五層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1010824,138.41,3,2,2,有,有,24580000,177583,,0,0,302792,2768218
中正區,房地(土地+建物)+車位,臺北市中正區師大路201~250號,14.81,住,,,10109,土地3建物1車位1,九層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1010824,117.9,2,2,2,有,有,17840000,151322,坡道機械,0,0,302815,2768196
文山區,車位,臺北市文山區指南路三段32巷1~50號,0.99,住,,,10109,土地0建物0車位1,一層,10,其他,見其他登記事項,鋼筋混凝土造,990806,17.45,0,0,0,有,有,1100000,,坡道機械,0,1100000,308579,2763939
文山區,土地,華興段四小段251~300地號,13.48,其他,,,10109,土地3建物0車位0,,,其他,,,,0,0,0,0,有,無,289662,21484,,0,0,305135,2764275
中正區,房地(土地+建物),臺北市中正區中華路二段81巷1~50號,38.74,住,,,10108,土地1建物1車位0,一層,5,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,780815,147.99,4,2,3,有,無,35000000,236504,,0,0,301074,2769575
大同區,房地(土地+建物),臺北市大同區重慶北路二段151~200號,5.54,商,,,10107,土地1建物1車位0,八層,12,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,760817,42.2,1,1,1,有,有,4800000,113734,,0,0,301867,2772350
萬華區,房地(土地+建物),臺北市萬華區昆明街101~150號,0.55,商,,,10107,土地1建物1車位0,八層,14,套房(1房1廳1衛),見使用執照,鋼筋混凝土造,920122,46.03,1,1,1,有,有,3958000,85993,,0,0,300979,2770510
